iteracion,fitness,gbestx,gbesty,puntos,inercia,C1,C2,evals,evals to best,tiempo_al_mejor
241,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24200,15732,3.155
242,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24300,15732,3.155
243,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24400,15732,3.155
244,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24500,15732,3.155
245,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24600,15732,3.155
246,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24700,15732,3.155
247,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24800,15732,3.155
248,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,24900,15732,3.155
249,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25000,15732,3.155
250,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25100,15732,3.155
251,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25200,15732,3.155
252,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25300,15732,3.155
253,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25400,15732,3.155
254,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25500,15732,3.155
255,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25600,15732,3.155
256,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25700,15732,3.155
257,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25800,15732,3.155
258,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,25900,15732,3.155
259,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26000,15732,3.155
260,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26100,15732,3.155
261,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26200,15732,3.155
262,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26300,15732,3.155
263,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26400,15732,3.155
264,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26500,15732,3.155
265,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26600,15732,3.155
266,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26700,15732,3.155
267,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26800,15732,3.155
268,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,26900,15732,3.155
269,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27000,15732,3.155
270,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27100,15732,3.155
271,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27200,15732,3.155
272,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27300,15732,3.155
273,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27400,15732,3.155
274,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27500,15732,3.155
275,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27600,15732,3.155
276,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27700,15732,3.155
277,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27800,15732,3.155
278,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,27900,15732,3.155
279,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28000,15732,3.155
280,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28100,15732,3.155
281,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28200,15732,3.155
282,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28300,15732,3.155
283,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28400,15732,3.155
284,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28500,15732,3.155
285,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28600,15732,3.155
286,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28700,15732,3.155
287,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28800,15732,3.155
288,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,28900,15732,3.155
289,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29000,15732,3.155
290,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29100,15732,3.155
291,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29200,15732,3.155
292,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29300,15732,3.155
293,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29400,15732,3.155
294,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29500,15732,3.155
295,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29600,15732,3.155
296,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29700,15732,3.155
297,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29800,15732,3.155
298,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,29900,15732,3.155
299,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,30000,15732,3.155
300,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,30100,15732,3.155
301,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,30200,15732,3.155
302,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,30300,15732,3.155
303,1.8119812E-4,307.12292,153.63002,100,10.0,30.0,30.0,30400,15732,3.155
